config_id,mean_loss,mean_accuracy,std_accuracy,max_hidden_units,use_bias,weight_init,learning_rate,batch_size,max_epochs,seed,training_time,fold_accuracies,fold_losses
1179,0.5768181664022046,0.6776666666666668,0.11240601012006038,5,True,he,0.05,16,150,456,0.253338098526001,"[0.48, 0.64, 0.76, 0.8, 0.7083333333333334]","[np.float64(0.5888444147725564), np.float64(0.6030179650016843), np.float64(0.5482467910673414), np.float64(0.5981091857237915), np.float64(0.5458724754456497)]"
1180,0.6096765376924396,0.6779999999999999,0.1528921188289311,5,True,he,0.05,32,50,42,0.11879348754882812,"[0.4, 0.84, 0.64, 0.76, 0.75]","[np.float64(0.6012275113600781), np.float64(0.6184679991378028), np.float64(0.6033554235035349), np.float64(0.6346703738261095), np.float64(0.5906613806346721)]"
1181,0.6064236710605664,0.7173333333333333,0.07322416116131189,5,True,he,0.05,32,50,123,0.12649989128112793,"[0.68, 0.64, 0.84, 0.76, 0.6666666666666666]","[np.float64(0.5870791115492298), np.float64(0.6773142815716955), np.float64(0.5601972937594473), np.float64(0.618025371187921), np.float64(0.5895022972345384)]"
1182,0.6063730802984303,0.612,0.142884568795934,5,True,he,0.05,32,50,456,0.1265404224395752,"[0.4, 0.64, 0.76, 0.76, 0.5]","[np.float64(0.6044471871365235), np.float64(0.6260768730000491), np.float64(0.5703465962672132), np.float64(0.6332355370426193), np.float64(0.5977592080457466)]"
1183,0.5810343595945457,0.6296666666666668,0.1005341290861522,5,True,he,0.05,32,100,42,0.19971323013305664,"[0.48, 0.56, 0.64, 0.76, 0.7083333333333334]","[np.float64(0.5834828116116824), np.float64(0.5989977606117889), np.float64(0.5465512366119987), np.float64(0.6074932096302591), np.float64(0.5686467795069996)]"
1184,0.5843560603785896,0.5796666666666668,0.11899766571006527,5,True,he,0.05,32,100,123,0.20311665534973145,"[0.44, 0.64, 0.6, 0.76, 0.4583333333333333]","[np.float64(0.5842296870271767), np.float64(0.6228994263492948), np.float64(0.5405160908100912), np.float64(0.6102147857894176), np.float64(0.5639203119169676)]"
1185,0.5823223563973532,0.6213333333333334,0.12943638506145702,5,True,he,0.05,32,100,456,0.21772265434265137,"[0.4, 0.72, 0.56, 0.76, 0.6666666666666666]","[np.float64(0.5748191487381291), np.float64(0.6246871754254419), np.float64(0.5587456746036643), np.float64(0.5940362668969469), np.float64(0.5593235163225835)]"
1186,0.57422996374438,0.6776666666666668,0.10656036369640971,5,True,he,0.05,32,150,42,0.27646374702453613,"[0.48, 0.68, 0.8, 0.72, 0.7083333333333334]","[np.float64(0.5834828116116824), np.float64(0.5983480550761396), np.float64(0.5509211102693774), np.float64(0.5814583641431593), np.float64(0.5569394776215414)]"
1187,0.5803037053066408,0.6853333333333332,0.0929898441288677,5,True,he,0.05,32,150,123,0.25847935676574707,"[0.52, 0.8, 0.72, 0.72, 0.6666666666666666]","[np.float64(0.5767666345396801), np.float64(0.6065035936757047), np.float64(0.5513046025151459), np.float64(0.6014153467560964), np.float64(0.5655283490465765)]"
1188,0.6014074117257763,0.5893333333333334,0.10943085081964367,5,True,he,0.05,32,150,456,0.1961815357208252,"[0.4, 0.6, 0.56, 0.72, 0.6666666666666666]","[np.float64(0.5746978135706214), np.float64(0.6116021595512142), np.float64(0.5640867560748296), np.float64(0.678600240445988), np.float64(0.5780500889862284)]"
1189,0.5987649796106632,0.6696666666666666,0.11616272111903102,5,True,he,0.1,8,50,42,0.15411114692687988,"[0.44, 0.72, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5858226582606204), np.float64(0.6402824034883008), np.float64(0.5545346245280671), np.float64(0.6209927718434844), np.float64(0.5921924399328437)]"
1190,0.6148378475803311,0.7173333333333333,0.08149710287965933,5,True,he,0.1,8,50,123,0.11958861351013184,"[0.72, 0.6, 0.84, 0.76, 0.6666666666666666]","[np.float64(0.6105173685996178), np.float64(0.6528434361785537), np.float64(0.5751880918088037), np.float64(0.6834395298548421), np.float64(0.5522008114598386)]"
1191,0.6174076789145786,0.644,0.12158947322856532,5,True,he,0.1,8,50,456,0.15423917770385742,"[0.52, 0.64, 0.8, 0.76, 0.5]","[np.float64(0.6341650885951099), np.float64(0.6538362263395067), np.float64(0.5685854750609111), np.float64(0.629815955445591), np.float64(0.6006356491317743)]"
1192,0.6065340597631098,0.6540000000000001,0.10423051376636307,5,True,he,0.1,8,100,42,0.24906444549560547,"[0.48, 0.68, 0.6, 0.76, 0.75]","[np.float64(0.6275916971128969), np.float64(0.6098305073827195), np.float64(0.5709589450245246), np.float64(0.6381807666569466), np.float64(0.5861083826384617)]"
1193,0.5983352373832638,0.6453333333333333,0.11078708308181859,5,True,he,0.1,8,100,123,0.3077394962310791,"[0.44, 0.64, 0.72, 0.76, 0.6666666666666666]","[np.float64(0.5765347123184327), np.float64(0.6273371770004433), np.float64(0.5868311320081201), np.float64(0.6185737274481148), np.float64(0.5823994381412078)]"
1194,0.6072718044001447,0.6056666666666668,0.1061843261084757,5,True,he,0.1,8,100,456,0.22122955322265625,"[0.4, 0.64, 0.64, 0.64, 0.7083333333333334]","[np.float64(0.6003722059988643), np.float64(0.6562417532476263), np.float64(0.5641852664803414), np.float64(0.6243590990797276), np.float64(0.591200697194164)]"
1195,0.6012408308628694,0.6136666666666668,0.09423611008761157,5,True,he,0.1,8,150,42,0.4058849811553955,"[0.44, 0.64, 0.6, 0.68, 0.7083333333333334]","[np.float64(0.6160425733974995), np.float64(0.6347332581044508), np.float64(0.577106139343904), np.float64(0.6037232709999838), np.float64(0.5745989124685086)]"
1196,0.6038312685546824,0.6293333333333334,0.0671449509974089,5,True,he,0.1,8,150,123,0.3195939064025879,"[0.52, 0.64, 0.6, 0.72, 0.6666666666666666]","[np.float64(0.5970876899211421), np.float64(0.6744219669307414), np.float64(0.576054322986951), np.float64(0.6182881750504908), np.float64(0.5533041878840865)]"
1197,0.5955452972407195,0.5973333333333334,0.10238055370907982,5,True,he,0.1,8,150,456,0.38396620750427246,"[0.4, 0.68, 0.64, 0.6, 0.6666666666666666]","[np.float64(0.5909012593530567), np.float64(0.6193034455539398), np.float64(0.5730001624783422), np.float64(0.6176264694605693), np.float64(0.5768951493576896)]"
1198,0.5796400875066477,0.6616666666666667,0.13200168349094812,5,True,he,0.1,16,50,42,0.1361696720123291,"[0.4, 0.72, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5746057211908279), np.float64(0.6135482016154543), np.float64(0.5433588560783494), np.float64(0.5989490154980442), np.float64(0.5677386431505625)]"
1199,0.5946379628236123,0.701,0.08856635930193811,5,True,he,0.1,16,50,123,0.13631296157836914,"[0.68, 0.6, 0.84, 0.76, 0.625]","[np.float64(0.5830916152957747), np.float64(0.6673720610389153), np.float64(0.5452784993909651), np.float64(0.6069848988070045), np.float64(0.5704627395854016)]"
1200,0.5861729104553633,0.7173333333333333,0.04649492206443387,5,True,he,0.1,16,50,456,0.1122276782989502,"[0.72, 0.68, 0.72, 0.8, 0.6666666666666666]","[np.float64(0.5960881296207293), np.float64(0.6252595843105885), np.float64(0.5482103314330062), np.float64(0.607108932115026), np.float64(0.5541975747974667)]"
1201,0.5834003427192869,0.6216666666666668,0.07973567443608777,5,True,he,0.1,16,100,42,0.2692432403564453,"[0.48, 0.68, 0.6, 0.64, 0.7083333333333334]","[np.float64(0.5961655568375508), np.float64(0.6060178251428113), np.float64(0.548908456637803), np.float64(0.6101914029622103), np.float64(0.5557184720160587)]"
1202,0.5833867396584042,0.6696666666666667,0.1075814936584252,5,True,he,0.1,16,100,123,0.2310192584991455,"[0.48, 0.64, 0.72, 0.8, 0.7083333333333334]","[np.float64(0.5793131226060234), np.float64(0.6176368245460904), np.float64(0.5628029386760881), np.float64(0.6058970366412317), np.float64(0.5512837758225875)]"
1203,0.5861694139761188,0.734,0.07787168933572713,5,True,he,0.1,16,100,456,0.1569809913635254,"[0.72, 0.6, 0.76, 0.84, 0.75]","[np.float64(0.5960881296207293), np.float64(0.6108859648436691), np.float64(0.5525209388908681), np.float64(0.624561245813623), np.float64(0.5467907907117041)]"
1204,0.5900637962748696,0.6533333333333333,0.11985176028930258,5,True,he,0.1,16,150,42,0.29593944549560547,"[0.44, 0.64, 0.72, 0.8, 0.6666666666666666]","[np.float64(0.6091126479548766), np.float64(0.6108523027865852), np.float64(0.5772362893915517), np.float64(0.608066535523578), np.float64(0.5450512057177561)]"
1205,0.5829444468017269,0.6523333333333332,0.10668541501900708,5,True,he,0.1,16,150,123,0.28351283073425293,"[0.52, 0.8, 0.68, 0.72, 0.5416666666666666]","[np.float64(0.5894751957652349), np.float64(0.6157791600110866), np.float64(0.5623516516520644), np.float64(0.592924350590238), np.float64(0.5541918759900107)]"
1206,0.587375164394415,0.7256666666666667,0.07794299911545045,5,True,he,0.1,16,150,456,0.18717432022094727,"[0.72, 0.6, 0.76, 0.84, 0.7083333333333334]","[np.float64(0.5960881296207293), np.float64(0.6108859648436691), np.float64(0.5525209388908681), np.float64(0.624561245813623), np.float64(0.5528195428031856)]"
1207,0.5766544983660588,0.6613333333333332,0.1610189774874723,5,True,he,0.1,32,50,42,0.12758898735046387,"[0.36, 0.84, 0.72, 0.72, 0.6666666666666666]","[np.float64(0.5781131398850887), np.float64(0.6057767667205626), np.float64(0.540167475899668), np.float64(0.6033086850821129), np.float64(0.5559064242428615)]"
1208,0.6012003800467866,0.701,0.07696752561957541,5,True,he,0.1,32,50,123,0.12569189071655273,"[0.68, 0.64, 0.84, 0.72, 0.625]","[np.float64(0.5750452529359839), np.float64(0.6927611867081446), np.float64(0.5428133204123363), np.float64(0.6290476709448057), np.float64(0.566334469232662)]"
1209,0.607696526467097,0.678,0.11178550889985697,5,True,he,0.1,32,50,456,0.11766433715820312,"[0.48, 0.64, 0.8, 0.72, 0.75]","[np.float64(0.6083925100851233), np.float64(0.6428469172852093), np.float64(0.5582666064760154), np.float64(0.6348597854200522), np.float64(0.5941168130690855)]"
1210,0.578748013684369,0.638,0.09558242516278817,5,True,he,0.1,32,100,42,0.24662995338439941,"[0.48, 0.72, 0.6, 0.64, 0.75]","[np.float64(0.5854117473148709), np.float64(0.600895970993576), np.float64(0.5360735442491184), np.float64(0.6060670233963451), np.float64(0.5652917824679351)]"
1211,0.5860207696614768,0.6616666666666667,0.09871395263307232,5,True,he,0.1,32,100,123,0.24918746948242188,"[0.48, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5915163920978711), np.float64(0.6211395318064159), np.float64(0.5530335356632851), np.float64(0.6047282628700904), np.float64(0.5596861258697214)]"
1212,0.5771661901224903,0.6856666666666668,0.14576846176194783,5,True,he,0.1,32,100,456,0.2355327606201172,"[0.4, 0.76, 0.76, 0.8, 0.7083333333333334]","[np.float64(0.5829645739383931), np.float64(0.600083306403456), np.float64(0.5523352759754143), np.float64(0.5764040968358695), np.float64(0.5740436974593186)]"
1213,0.586252972192697,0.6540000000000001,0.11586198686368192,5,True,he,0.1,32,150,42,0.3213009834289551,"[0.44, 0.64, 0.68, 0.76, 0.75]","[np.float64(0.6172789174218452), np.float64(0.6070374789228945), np.float64(0.5491346526248815), np.float64(0.6027425906358757), np.float64(0.5550712213579881)]"
1214,0.5897578992834619,0.6853333333333332,0.08948246258966676,5,True,he,0.1,32,150,123,0.3222978115081787,"[0.52, 0.76, 0.72, 0.76, 0.6666666666666666]","[np.float64(0.5832400980148019), np.float64(0.6110311513308656), np.float64(0.5519336944704939), np.float64(0.6380999183801337), np.float64(0.5644846342210148)]"
1215,0.578057660474354,0.6536666666666667,0.09522137948544493,5,True,he,0.1,32,150,456,0.25267958641052246,"[0.48, 0.64, 0.76, 0.68, 0.7083333333333334]","[np.float64(0.6012639728384152), np.float64(0.5964013218195654), np.float64(0.5520397968430791), np.float64(0.6106331325053044), np.float64(0.5299500783654061)]"
1216,0.6145815220039326,0.7096666666666667,0.03899287684237268,5,False,uniform,0.01,8,50,42,0.15136981010437012,"[0.72, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.6139929390688821), np.float64(0.6378218785225087), np.float64(0.5852306207969594), np.float64(0.6321323024130755), np.float64(0.6037298692182369)]"
1217,0.615033795913642,0.7016666666666667,0.04013864859597431,5,False,uniform,0.01,8,50,123,0.14973187446594238,"[0.68, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.6135445743128864), np.float64(0.6424747229660639), np.float64(0.5835343420045647), np.float64(0.6320298051266809), np.float64(0.603585535158014)]"
1218,0.6217303937763314,0.7096666666666667,0.03899287684237268,5,False,uniform,0.01,8,50,456,0.1428844928741455,"[0.72, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.6196618148242584), np.float64(0.6665339797314265), np.float64(0.5856809876186996), np.float64(0.6323882739101118), np.float64(0.6043869127971607)]"
1219,0.5966382704194768,0.7176666666666667,0.05081119736610995,5,False,uniform,0.01,8,100,42,0.21501803398132324,"[0.72, 0.64, 0.72, 0.8, 0.7083333333333334]","[np.float64(0.5964608385674479), np.float64(0.6122352685198234), np.float64(0.5671884619348516), np.float64(0.6175389176347339), np.float64(0.5897678654405278)]"
1220,0.6058353517999902,0.718,0.04214261501141095,5,False,uniform,0.01,8,100,123,0.18799543380737305,"[0.72, 0.64, 0.72, 0.76, 0.75]","[np.float64(0.5956063020399299), np.float64(0.614610163928176), np.float64(0.6056613099332571), np.float64(0.626969616892949), np.float64(0.5863293662056388)]"
1221,0.6089396599475211,0.718,0.04214261501141095,5,False,uniform,0.01,8,100,456,0.17526960372924805,"[0.72, 0.64, 0.72, 0.76, 0.75]","[np.float64(0.6005162450074483), np.float64(0.6173427358676468), np.float64(0.5766532757973334), np.float64(0.6426610726230104), np.float64(0.6075249704421667)]"
1222,0.5966382704194768,0.7176666666666667,0.05081119736610995,5,False,uniform,0.01,8,150,42,0.21524596214294434,"[0.72, 0.64, 0.72, 0.8, 0.7083333333333334]","[np.float64(0.5964608385674479), np.float64(0.6122352685198234), np.float64(0.5671884619348516), np.float64(0.6175389176347339), np.float64(0.5897678654405278)]"
1223,0.6058353517999902,0.718,0.04214261501141095,5,False,uniform,0.01,8,150,123,0.18987536430358887,"[0.72, 0.64, 0.72, 0.76, 0.75]","[np.float64(0.5956063020399299), np.float64(0.614610163928176), np.float64(0.6056613099332571), np.float64(0.626969616892949), np.float64(0.5863293662056388)]"
1224,0.6089396599475211,0.718,0.04214261501141095,5,False,uniform,0.01,8,150,456,0.17896223068237305,"[0.72, 0.64, 0.72, 0.76, 0.75]","[np.float64(0.6005162450074483), np.float64(0.6173427358676468), np.float64(0.5766532757973334), np.float64(0.6426610726230104), np.float64(0.6075249704421667)]"
1225,0.6645599208806263,0.75,0.04647580015448901,5,False,uniform,0.01,16,50,42,0.135711669921875,"[0.8, 0.68, 0.72, 0.8, 0.75]","[np.float64(0.6578973971764492), np.float64(0.6844171608425946), np.float64(0.6277327926107408), np.float64(0.6802565020952084), np.float64(0.6724957516781384)]"
1226,0.6653599971295929,0.7016666666666667,0.04013864859597431,5,False,uniform,0.01,16,50,123,0.134796142578125,"[0.64, 0.72, 0.68, 0.76, 0.7083333333333334]","[np.float64(0.6562975905300643), np.float64(0.6922912157122781), np.float64(0.6355852951150572), np.float64(0.6806722134425117), np.float64(0.6619536708480532)]"
1227,0.6780873442780477,0.7256666666666667,0.03090487196399801,5,False,uniform,0.01,16,50,456,0.12577056884765625,"[0.76, 0.68, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.6685961908878809), np.float64(0.744334939963272), np.float64(0.630342050505648), np.float64(0.6710911408287574), np.float64(0.6760723992046809)]"
1228,0.6243149373715315,0.734,0.0691664658631623,5,False,uniform,0.01,16,100,42,0.21736717224121094,"[0.76, 0.64, 0.68, 0.84, 0.75]","[np.float64(0.6046794220406391), np.float64(0.6771316292084419), np.float64(0.5850690800072929), np.float64(0.6550903083067572), np.float64(0.5996042472945262)]"
1229,0.658162034470371,0.702,0.03815756805667781,5,False,uniform,0.01,16,100,123,0.1511077880859375,"[0.68, 0.64, 0.72, 0.72, 0.75]","[np.float64(0.6280732625293334), np.float64(0.6666621395784468), np.float64(0.6403938112242487), np.float64(0.7097153304658992), np.float64(0.6459656285539269)]"
1230,0.6296515103868506,0.726,0.052000000000000005,5,False,uniform,0.01,16,100,456,0.2060379981994629,"[0.72, 0.64, 0.72, 0.8, 0.75]","[np.float64(0.6249024657722472), np.float64(0.6524457344237589), np.float64(0.5973249874203169), np.float64(0.6649563571822111), np.float64(0.608628007135719)]"
1231,0.6283057544421851,0.7013333333333333,0.04266666666666667,5,False,uniform,0.01,16,150,42,0.21459197998046875,"[0.72, 0.64, 0.72, 0.76, 0.6666666666666666]","[np.float64(0.5997794723403027), np.float64(0.6601214149218149), np.float64(0.5907765673291758), np.float64(0.6617998811524574), np.float64(0.6290514364671751)]"
1232,0.658162034470371,0.702,0.03815756805667781,5,False,uniform,0.01,16,150,123,0.1503591537475586,"[0.68, 0.64, 0.72, 0.72, 0.75]","[np.float64(0.6280732625293334), np.float64(0.6666621395784468), np.float64(0.6403938112242487), np.float64(0.7097153304658992), np.float64(0.6459656285539269)]"
1233,0.6296515103868506,0.726,0.052000000000000005,5,False,uniform,0.01,16,150,456,0.20647788047790527,"[0.72, 0.64, 0.72, 0.8, 0.75]","[np.float64(0.6249024657722472), np.float64(0.6524457344237589), np.float64(0.5973249874203169), np.float64(0.6649563571822111), np.float64(0.608628007135719)]"
1234,0.7487790183314222,0.7003333333333333,0.08884693454350455,5,False,uniform,0.01,32,50,42,0.11556172370910645,"[0.8, 0.72, 0.68, 0.76, 0.5416666666666666]","[np.float64(0.7155116387064575), np.float64(0.7513847490671536), np.float64(0.6912218877013122), np.float64(0.7489706230953573), np.float64(0.8368061930868309)]"
1235,0.7314451119463454,0.7096666666666667,0.0529192256599097,5,False,uniform,0.01,32,50,123,0.12539029121398926,"[0.64, 0.8, 0.68, 0.72, 0.7083333333333334]","[np.float64(0.7132010000976899), np.float64(0.759177380778329), np.float64(0.7116974504368532), np.float64(0.7416111182886759), np.float64(0.7315386101301791)]"
1236,0.7319579235817656,0.7016666666666667,0.053769053470477904,5,False,uniform,0.01,32,50,456,0.12489771842956543,"[0.64, 0.68, 0.68, 0.8, 0.7083333333333334]","[np.float64(0.7308852597581627), np.float64(0.7508118509056525), np.float64(0.6915510947359255), np.float64(0.7358337309311422), np.float64(0.7507076815779452)]"
1237,0.6739342960374789,0.7336666666666667,0.041957650606825506,5,False,uniform,0.01,32,100,42,0.21151328086853027,"[0.8, 0.68, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.6414140966758174), np.float64(0.7117164039197084), np.float64(0.684137323918407), np.float64(0.6740962578796814), np.float64(0.6583073977937804)]"
1238,0.6642502335701095,0.726,0.057827329179203836,5,False,uniform,0.01,32,100,123,0.21615982055664062,"[0.64, 0.68, 0.76, 0.8, 0.75]","[np.float64(0.6544802587055192), np.float64(0.7086657922095309), np.float64(0.6428452223962458), np.float64(0.6597713852689318), np.float64(0.6554885092703197)]"
1239,0.6672632555991911,0.6933333333333332,0.03373096170846271,5,False,uniform,0.01,32,100,456,0.22186040878295898,"[0.68, 0.68, 0.68, 0.76, 0.6666666666666666]","[np.float64(0.6553469960694253), np.float64(0.6797516122874837), np.float64(0.606675641027296), np.float64(0.7417756216675973), np.float64(0.6527664069441529)]"
1240,0.6445100218761186,0.7336666666666667,0.0334730405616885,5,False,uniform,0.01,32,150,42,0.26892518997192383,"[0.76, 0.68, 0.76, 0.76, 0.7083333333333334]","[np.float64(0.6394168054357569), np.float64(0.6912240157378365), np.float64(0.5920296837555153), np.float64(0.6856132879019099), np.float64(0.6142663165495743)]"
1241,0.6560820250301992,0.7096666666666667,0.04648058136947562,5,False,uniform,0.01,32,150,123,0.24899601936340332,"[0.64, 0.68, 0.76, 0.76, 0.7083333333333334]","[np.float64(0.6544802587055192), np.float64(0.7086657922095309), np.float64(0.6428452223962458), np.float64(0.656747619394717), np.float64(0.6176712324449833)]"
1242,0.6693403626574816,0.6856666666666668,0.011333333333333327,5,False,uniform,0.01,32,150,456,0.2399907112121582,"[0.68, 0.68, 0.68, 0.68, 0.7083333333333334]","[np.float64(0.6553469960694253), np.float64(0.6797516122874837), np.float64(0.5967801322637303), np.float64(0.7947873827867301), np.float64(0.6200356898800385)]"
1243,0.602142359770879,0.7096666666666667,0.03899287684237268,5,False,uniform,0.05,8,50,42,0.09325170516967773,"[0.72, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5815484984590186), np.float64(0.608468416676515), np.float64(0.5639043123053886), np.float64(0.6711485834815549), np.float64(0.585641987931918)]"
1244,0.5789766823003386,0.726,0.04543126676640219,5,False,uniform,0.05,8,50,123,0.1406867504119873,"[0.76, 0.64, 0.72, 0.76, 0.75]","[np.float64(0.5783851632242538), np.float64(0.6094657889803174), np.float64(0.5609457633466888), np.float64(0.5908761905794044), np.float64(0.5552105053710289)]"
1245,0.5893167983186538,0.7336666666666667,0.06066666666666668,5,False,uniform,0.05,8,50,456,0.12760376930236816,"[0.8, 0.64, 0.72, 0.8, 0.7083333333333334]","[np.float64(0.5933991801308444), np.float64(0.6064827490904844), np.float64(0.5982883267910922), np.float64(0.5970318275427163), np.float64(0.5513819080381319)]"
1246,0.5772951712139249,0.7096666666666667,0.03899287684237268,5,False,uniform,0.05,8,100,42,0.18240022659301758,"[0.72, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5807187648257722), np.float64(0.6099795842061204), np.float64(0.5538469385986946), np.float64(0.5949241209881465), np.float64(0.5470064474508907)]"
1247,0.5781729758331728,0.7096666666666667,0.03899287684237268,5,False,uniform,0.05,8,100,123,0.24041390419006348,"[0.72, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5818888470687715), np.float64(0.6055023467164712), np.float64(0.5581732846523995), np.float64(0.5926286002764898), np.float64(0.5526718004517323)]"
1248,0.5784375678755024,0.7016666666666667,0.04013864859597431,5,False,uniform,0.05,8,100,456,0.2044694423675537,"[0.68, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5734212608630824), np.float64(0.6123559152176646), np.float64(0.5601008843179297), np.float64(0.586674066304402), np.float64(0.5596357126744329)]"
1249,0.5772951712139249,0.7096666666666667,0.03899287684237268,5,False,uniform,0.05,8,150,42,0.18451571464538574,"[0.72, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.5807187648257722), np.float64(0.6099795842061204), np.float64(0.5538469385986946), np.float64(0.5949241209881465), np.float64(0.5470064474508907)]"
1250,0.5868004810667601,0.7016666666666667,0.031162655713387298,5,False,uniform,0.05,8,150,123,0.20368456840515137,"[0.72, 0.64, 0.72, 0.72, 0.7083333333333334]","[np.float64(0.5818888470687715), np.float64(0.6055023467164712), np.float64(0.5518745558122921), np.float64(0.6332952308700152), np.float64(0.5614414248662506)]"
1251,0.5798292228659323,0.7096666666666667,0.0529192256599097,5,False,uniform,0.05,8,150,456,0.269345760345459,"[0.68, 0.64, 0.72, 0.8, 0.7083333333333334]","[np.float64(0.5810170932402237), np.float64(0.6079517013082398), np.float64(0.5714497647307787), np.float64(0.5898061628806016), np.float64(0.5489213921698173)]"
1252,0.588820844090596,0.718,0.04214261501141095,5,False,uniform,0.05,16,50,42,0.11285853385925293,"[0.72, 0.64, 0.72, 0.76, 0.75]","[np.float64(0.5806312221941576), np.float64(0.6114113117680972), np.float64(0.5538850377231119), np.float64(0.6052481765303863), np.float64(0.5929284722372268)]"
1253,0.5870355103308034,0.7333333333333333,0.07636171233747388,5,False,uniform,0.05,16,50,123,0.11059165000915527,"[0.8, 0.64, 0.72, 0.84, 0.6666666666666666]","[np.float64(0.5778034390336209), np.float64(0.6091683083594068), np.float64(0.5755219083842321), np.float64(0.5955933200012875), np.float64(0.5770905758754701)]"
1254,0.6221208576574287,0.7096666666666667,0.015506271132817313,5,False,uniform,0.05,16,50,456,0.06977152824401855,"[0.72, 0.68, 0.72, 0.72, 0.7083333333333334]","[np.float64(0.6011565559449744), np.float64(0.706396905750339), np.float64(0.6193567585884906), np.float64(0.6187806598885445), np.float64(0.5649134081147954)]"
1255,0.5784105214680003,0.7256666666666667,0.05362006258026106,5,False,uniform,0.05,16,100,42,0.1891798973083496,"[0.8, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.570392510536309), np.float64(0.6353829059818805), np.float64(0.5527112275731719), np.float64(0.5897572261106189), np.float64(0.5438087371380211)]"
1256,0.5862881289309178,0.726,0.04543126676640219,5,False,uniform,0.05,16,100,123,0.1378777027130127,"[0.72, 0.64, 0.76, 0.76, 0.75]","[np.float64(0.5807219715074198), np.float64(0.6034578968637316), np.float64(0.5775533271361014), np.float64(0.5855554910869116), np.float64(0.5841519580604243)]"
1257,0.6221208576574287,0.7096666666666667,0.015506271132817313,5,False,uniform,0.05,16,100,456,0.07075977325439453,"[0.72, 0.68, 0.72, 0.72, 0.7083333333333334]","[np.float64(0.6011565559449744), np.float64(0.706396905750339), np.float64(0.6193567585884906), np.float64(0.6187806598885445), np.float64(0.5649134081147954)]"
1258,0.581736046669041,0.7256666666666667,0.05362006258026106,5,False,uniform,0.05,16,150,42,0.18477439880371094,"[0.76, 0.64, 0.72, 0.8, 0.7083333333333334]","[np.float64(0.5721085544160497), np.float64(0.6134600672750322), np.float64(0.5563425838150516), np.float64(0.6113505865197753), np.float64(0.5554184413192964)]"
1259,0.5862881289309178,0.726,0.04543126676640219,5,False,uniform,0.05,16,150,123,0.13962125778198242,"[0.72, 0.64, 0.76, 0.76, 0.75]","[np.float64(0.5807219715074198), np.float64(0.6034578968637316), np.float64(0.5775533271361014), np.float64(0.5855554910869116), np.float64(0.5841519580604243)]"
1260,0.6221208576574287,0.7096666666666667,0.015506271132817313,5,False,uniform,0.05,16,150,456,0.07007670402526855,"[0.72, 0.68, 0.72, 0.72, 0.7083333333333334]","[np.float64(0.6011565559449744), np.float64(0.706396905750339), np.float64(0.6193567585884906), np.float64(0.6187806598885445), np.float64(0.5649134081147954)]"
1261,0.6017502495200313,0.7096666666666667,0.0529192256599097,5,False,uniform,0.05,32,50,42,0.10828351974487305,"[0.8, 0.64, 0.68, 0.72, 0.7083333333333334]","[np.float64(0.5948830124827622), np.float64(0.6140943360420937), np.float64(0.5822909827444485), np.float64(0.6182159865183505), np.float64(0.5992669298125017)]"
1262,0.6102991289438695,0.7256666666666667,0.05362006258026106,5,False,uniform,0.05,32,50,123,0.10652661323547363,"[0.8, 0.64, 0.72, 0.76, 0.7083333333333334]","[np.float64(0.6399215996853914), np.float64(0.6260770151157734), np.float64(0.5868514222237798), np.float64(0.6092501686536406), np.float64(0.5893954390407622)]"
1263,0.5989186668957979,0.7173333333333333,0.058666666666666686,5,False,uniform,0.05,32,50,456,0.12523913383483887,"[0.8, 0.64, 0.72, 0.76, 0.6666666666666666]","[np.float64(0.6080460958983899), np.float64(0.6214779977996343), np.float64(0.563158112593937), np.float64(0.6127640073114433), np.float64(0.589147120875585)]"
1264,0.6046502178182995,0.7256666666666667,0.03090487196399801,5,False,uniform,0.05,32,100,42,0.12659764289855957,"[0.72, 0.68, 0.76, 0.76, 0.7083333333333334]","[np.float64(0.5743659924191524), np.float64(0.6367464850753733), np.float64(0.5750457637998654), np.float64(0.6100056408656767), np.float64(0.6270872069314296)]"
1265,0.6040264291001568,0.734,0.05351635264103862,5,False,uniform,0.05,32,100,123,0.14220547676086426,"[0.8, 0.64, 0.72, 0.76, 0.75]","[np.float64(0.6399215996853914), np.float64(0.6038020961710945), np.float64(0.5571085614926744), np.float64(0.6066287365527561), np.float64(0.6126711515988675)]"
